Entity,Code,Year,Gas (% direct primary energy),Wind (% direct primary energy),Hydro (% direct primary energy),Other renewables (% direct primary energy),Nuclear (% direct primary energy),Solar (% direct primary energy),Coal (% direct primary energy),Oil (% direct primary energy),Biofuels (% direct primary energy)
Asia,,2013,17.699345,0.27183753,2.143695,0.17900781,0.5153541,0.04295824,47.42499,31.722805,
Asia,,2014,17.966883,0.30249724,2.283078,0.20161481,0.5416609,0.08504884,47.162773,31.456444,
Asia,,2015,18.301409,0.33961207,2.339152,0.2302828,0.60051495,0.12896296,46.00846,32.051613,
Asia,,2016,18.437927,0.4315951,2.3828986,0.23013005,0.65882623,0.19116955,45.128296,32.53915,
Asia,,2017,18.785383,0.5254274,2.3773866,0.26181406,0.6762836,0.29270065,44.67768,32.403316,
Asia,,2018,19.170744,0.606326,2.3563485,0.30315864,0.73246837,0.40439898,44.371147,32.05542,
Asia,,2019,19.290747,0.65712786,2.4727182,0.33317238,0.8378804,0.5007417,44.122227,31.785378,
Asia,,2020,19.935284,0.7536018,2.5787997,0.37197593,0.86668617,0.6088723,44.397285,30.4875,
Asia,,2021,20.032736,0.9685139,2.3892398,0.4146686,0.900424,0.7146163,44.4284,30.151403,
Asia Pacific (BP),,1965,1.1413049,0,3.1680512,0.03336723,0.0005074093,0,56.438755,39.21802,0
Asia Pacific (BP),,1966,1.1637357,0,3.027574,0.030646589,0.010893249,0,54.68098,41.086163,0
Asia Pacific (BP),,1967,1.2641845,0,2.7069292,0.025215868,0.011138188,0,50.543266,45.44926,0
Asia Pacific (BP),,1968,1.2802758,0,2.768064,0.025945084,0.017176073,0,47.657562,48.250984,0
Asia Pacific (BP),,1969,1.4790939,0,2.510756,0.023181027,0.026046675,0,46.854904,49.106014,0
Asia Pacific (BP),,1970,1.7983639,0,2.2833867,0.022449793,0.07441308,0,45.88176,49.939625,0
Asia Pacific (BP),,1971,1.9687514,0,2.302326,0.020253414,0.104243144,0,44.863705,50.74073,0
Asia Pacific (BP),,1972,2.1415715,0,2.232292,0.019432712,0.115436144,0,43.930504,51.560764,0
Asia Pacific (BP),,1973,2.4424045,0,1.945783,0.018403577,0.12075611,0,41.462513,54.010136,0
Asia Pacific (BP),,1974,3.0189157,0,2.1503084,0.02778472,0.21737513,0,41.78888,52.796738,0
Asia Pacific (BP),,1975,3.3354337,0,2.215917,0.028348327,0.26576683,0,43.446693,50.70784,0
Asia Pacific (BP),,1976,3.6809247,0,2.1195524,0.026410192,0.33850673,0,42.396618,51.437984,0
Asia Pacific (BP),,1977,4.26856,0,1.9421989,0.025165444,0.29092333,0,42.563572,50.909584,0
Asia Pacific (BP),,1978,4.8065977,0,1.904975,0.026011938,0.5363267,0,41.94381,50.78228,0
Asia Pacific (BP),,1979,5.2678814,0,1.9805748,0.031076843,0.6340879,0,42.174294,49.912083,0
Asia Pacific (BP),,1980,5.6549983,0,2.1049843,0.042283088,0.7451239,0,44.525013,46.927597,0
Asia Pacific (BP),,1981,5.7079325,0,2.221425,0.056670826,0.79753923,0,45.812,45.404438,0
Asia Pacific (BP),,1982,5.893763,0,2.150927,0.12381427,0.9256944,0,47.067635,43.838165,0
Asia Pacific (BP),,1983,6.2566237,0,2.1897357,0.13450524,1.0644293,0,47.900387,42.45432,0
Asia Pacific (BP),,1984,6.8324966,0,2.0446184,0.13699779,1.1951653,0,48.589874,41.200848,0
Asia Pacific (BP),,1985,7.1082563,0,2.0926025,0.1380325,1.372731,0,50.195354,39.093018,0
Asia Pacific (BP),,1986,7.45321,0,2.061107,0.1382359,1.42052,0,50.072742,38.854187,0
Asia Pacific (BP),,1987,7.4952455,0,1.9449887,0.13285708,1.586695,0,50.851025,37.989185,0
Asia Pacific (BP),,1988,7.431739,0,2.0014648,0.1335801,1.3881332,0,50.66244,38.38265,0
Asia Pacific (BP),,1989,7.390797,0,2.0400784,0.13899781,1.3963323,0,50.314117,38.719677,0
Asia Pacific (BP),,1990,7.6567583,0.00016318054,2.0156815,0.11365836,1.4495895,0.000020193593,49.350452,39.413673,0
Asia Pacific (BP),,1991,8.034939,0.00058892125,1.9816775,0.11099767,1.477737,0.00004561692,49.122997,39.271023,0
Asia Pacific (BP),,1992,8.176936,0.0010140365,1.846751,0.10648279,1.4458781,0.00012694196,48.4291,39.993702,0
Asia Pacific (BP),,1993,8.161335,0.0013661834,1.928935,0.10119219,1.5265009,0.00018882482,48.55963,39.720844,0
Asia Pacific (BP),,1994,8.4185705,0.0024223852,1.8400632,0.11033062,1.5443583,0.00022165525,48.30161,39.78243,0
Asia Pacific (BP),,1995,8.409102,0.0044398783,1.9136837,0.123160474,1.6237905,0.00027970926,47.15134,40.7742,0
Asia Pacific (BP),,1996,8.746319,0.0037376331,1.7851312,0.11935575,1.6262677,0.00037014377,46.88204,40.836777,0
Asia Pacific (BP),,1997,9.1739435,0.004442709,1.7416378,0.12911722,1.6814647,0.00053803436,45.708797,41.560066,0
Asia Pacific (BP),,1998,9.43521,0.005481681,1.8646076,0.13895963,1.7605308,0.00074675994,45.91787,40.876595,0
Asia Pacific (BP),,1999,9.803893,0.0072702314,1.7712815,0.14678787,1.7210696,0.001013625,45.528397,41.02029,0
Asia Pacific (BP),,2000,10.171494,0.00874246,1.7787148,0.15335366,1.7050171,0.0014610318,45.504997,40.676216,0
Asia Pacific (BP),,2001,10.457201,0.011619641,1.8845061,0.15052076,1.6735488,0.0020101804,46.111168,39.70943,0
Asia Pacific (BP),,2002,10.396067,0.012779264,1.8190321,0.14851621,1.6316986,0.0026052124,47.215565,38.73923,0.03450952
Asia Pacific (BP),,2003,10.331869,0.015379445,1.7114875,0.14263009,1.3304478,0.003215247,49.4598,36.965355,0.039826635
Asia Pacific (BP),,2004,9.994979,0.024153952,1.8382343,0.1402735,1.3940464,0.0038486312,50.791157,35.77164,0.041677214
Asia Pacific (BP),,2005,9.93393,0.029262047,1.7723005,0.14733393,1.3466852,0.004510213,53.45584,33.262794,0.047345348
Asia Pacific (BP),,2006,10.104973,0.04271499,1.8440976,0.1491623,1.3063464,0.0052700955,54.383236,32.105328,0.05887629
Asia Pacific (BP),,2007,10.222438,0.05315596,1.8411537,0.15449463,1.1769837,0.0059379963,55.342705,31.13851,0.064626336
Asia Pacific (BP),,2008,10.610966,0.07604024,2.1028695,0.16738276,1.1146853,0.007018716,55.49057,30.347103,0.08337185
Asia Pacific (BP),,2009,10.610748,0.11291497,1.9929929,0.1805845,1.1392848,0.009022477,55.99613,29.861542,0.096766345
Asia Pacific (BP),,2010,11.153712,0.15799262,2.1283138,0.19352265,1.1302935,0.013066005,55.11077,30.006254,0.10607185
Asia Pacific (BP),,2011,11.383559,0.2084435,2.0519333,0.20054533,0.88687557,0.02232789,56.01264,29.122543,0.11113332
Asia Pacific (BP),,2012,11.753476,0.26229253,2.2406714,0.21003029,0.60886496,0.031167973,55.339302,29.427252,0.12694359
Asia Pacific (BP),,2013,11.889447,0.32679066,2.375235,0.22581178,0.5966294,0.05614796,55.222816,29.147295,0.1598366
Asia Pacific (BP),,2014,11.965284,0.36338136,2.5835598,0.25227293,0.6297979,0.10678534,54.985035,28.9336,0.18028286
Asia Pacific (BP),,2015,11.96725,0.40640467,2.6199,0.28596535,0.7018406,0.15988928,53.90088,29.806978,0.15088965
Asia Pacific (BP),,2016,12.037809,0.51123416,2.675739,0.28161448,0.7683614,0.23296836,52.906895,30.395313,0.19006501
Asia Pacific (BP),,2017,12.330302,0.6183704,2.6735013,0.3159146,0.78835636,0.35167152,52.29749,30.44849,0.1759051
Asia Pacific (BP),,2018,12.825921,0.71363866,2.6674607,0.36108422,0.8549448,0.4781339,51.732086,30.151808,0.21492276
Asia Pacific (BP),,2019,13.007112,0.77344507,2.7076755,0.39160907,0.9779879,0.5899822,51.277554,30.0208,0.25383553
Asia Pacific (BP),,2020,13.339061,0.8849348,2.8663588,0.4337061,1.007821,0.7180918,51.58792,28.890621,0.27148432
Asia Pacific (BP),,2021,13.364667,1.1339891,2.6948028,0.47946066,1.0395677,0.84630585,51.59516,28.560314,0.28573206
Australia,AUS,1965,0.007187931,0,1.8752651,0.072184145,0,0,49.267574,48.77779,
Australia,AUS,1966,0.009116115,0,1.7037722,0.065877266,0,0,48.5703,49.650936,
Australia,AUS,1967,0.008588797,0,1.6622026,0.06337789,0,0,47.04169,51.224144,
Australia,AUS,1968,0.06273216,0,1.6375346,0.058082473,0,0,45.661564,52.580082,
Australia,AUS,1969,0.81742406,0,1.7202497,0.05566368,0,0,45.417953,51.988716,
Australia,AUS,1970,3.1483212,0,1.8504758,0.04748688,0,0,42.15497,52.798756,
Australia,AUS,1971,4.486048,0,1.9988225,0.045682635,0,0,40.3969,53.072548,
Australia,AUS,1972,6.149613,0,1.916381,0.046444397,0,0,40.295578,51.591988,
Australia,AUS,1973,7.3023376,0,1.906047,0.052437924,0,0,39.24872,51.490467,
Australia,AUS,1974,7.853356,0,2.0289161,0.06273678,0,0,38.6174,51.4376,
Australia,AUS,1975,8.313472,0,2.1461658,0.07049228,0,0,39.288513,50.181355,
Australia,AUS,1976,9.45086,0,1.964918,0.067191586,0,0,39.119896,49.39713,
Australia,AUS,1977,10.25262,0,1.7855697,0.056557313,0,0,38.783356,49.121902,
Australia,AUS,1978,10.711865,0,1.8775712,0.051815894,0,0,38.620255,48.738503,
Australia,AUS,1979,11.861623,0,1.75337,0.051446427,0,0,38.836105,47.49746,
Australia,AUS,1980,13.544583,0,1.6481996,0.047120795,0,0,39.748398,45.011696,
Australia,AUS,1981,14.455104,0,1.671103,0.04868808,0,0,40.14825,43.67686,
Australia,AUS,1982,14.200205,0,1.5501801,0.06263681,0,0,40.869366,43.317616,
Australia,AUS,1983,15.958789,0,1.5225577,0.054127473,0,0,42.26659,40.197933,
Australia,AUS,1984,15.175882,0,1.5895483,0.053404965,0,0,43.099716,40.081444,
Australia,AUS,1985,15.772327,0,1.6414335,0.05369198,0,0,43.346725,39.18582,
Australia,AUS,1986,16.888405,0,1.6187694,0.053090304,0,0,43.56707,37.87266,
Australia,AUS,1987,16.71998,0,1.523632,0.052601572,0,0,44.024284,37.679504,
Australia,AUS,1988,16.384031,0,1.5350727,0.07828264,0,0,44.309887,37.692726,
Australia,AUS,1989,16.986288,0,1.4508824,0.08244999,0,0,44.17266,37.30772,
Australia,AUS,1990,16.733942,0,1.4722542,0.07575983,0,0,44.32346,37.39459,0
Australia,AUS,1991,16.194098,0,1.576251,0.072451055,0,0.0005487954,45.642044,36.51461,0
Australia,AUS,1992,16.48042,0,1.5791506,0.0663696,0,0.0011986151,45.16682,36.706047,0
Australia,AUS,1993,16.738684,0.00019407907,1.5901867,0.06501649,0,0.0014167773,44.53036,37.07414,0
Australia,AUS,1994,17.865198,0.0005129214,1.5061239,0.064954504,0,0.001622697,43.669563,36.892033,0
Australia,AUS,1995,17.240866,0.00062397245,1.3933303,0.07358418,0,0.0018852882,43.15809,38.131622,0
Australia,AUS,1996,16.87179,0.0006061929,1.3828559,0.08196594,0,0.002216934,43.64228,38.018288,0
Australia,AUS,1997,16.16013,0.00063354825,1.3475571,0.08421967,0,0.0025891005,44.724983,37.679886,0
Australia,AUS,1998,16.237679,0.0014839983,1.3024559,0.08912234,0,0.0029350189,45.598595,36.767727,0
Australia,AUS,1999,15.975194,0.0034050338,1.2892804,0.08975828,0,0.0032149856,46.517757,36.121387,0
Australia,AUS,2000,16.175789,0.010545111,1.2958288,0.06999908,0,0.0036789847,46.56075,35.883404,0
Australia,AUS,2001,17.296377,0.022391578,1.2579465,0.0622205,0,0.0042247525,45.69531,35.66154,0
Australia,AUS,2002,17.45655,0.040824097,1.2314943,0.09692806,0,0.0044607716,45.822155,35.347584,0
Australia,AUS,2003,17.355574,0.053140115,1.2235359,0.12769327,0,0.0047701937,46.495907,34.739384,0
Australia,AUS,2004,17.155447,0.058151327,1.1474208,0.20592518,0,0.0053360243,46.954174,34.47355,0
Australia,AUS,2005,16.97156,0.094788775,1.1284976,0.28245825,0,0.006132941,46.569653,34.929806,0.017097574
Australia,AUS,2006,18.136068,0.15114638,1.0447702,0.2749101,0,0.0068159527,45.824093,34.50912,0.05307358
Australia,AUS,2007,19.774645,0.19434741,0.8891798,0.2913065,0,0.007751138,44.278755,34.498207,0.065816365
Australia,AUS,2008,19.07742,0.23121922,0.78991735,0.24710761,0,0.009306399,45.2812,34.27829,0.0855243
Australia,AUS,2009,19.789793,0.30141693,0.8586622,0.18928257,0,0.019713562,44.47891,34.241806,0.12041432
Australia,AUS,2010,21.591143,0.33946383,0.93606216,0.16626237,0,0.06657497,41.361763,35.363262,0.1754653
Australia,AUS,2011,21.851562,0.4285857,1.304148,0.1715109,0,0.13623498,39.451088,36.45246,0.20440708
Australia,AUS,2012,22.289799,0.5224005,1.1520537,0.20949107,0,0.16311069,37.49573,37.965775,0.20164111
Australia,AUS,2013,23.27942,0.6216319,1.2815998,0.22368075,0,0.25830725,35.3309,38.808327,0.19614226
Australia,AUS,2014,24.726786,0.6495102,0.96220785,0.23559357,0,0.3289736,34.670334,38.227116,0.19948113
Australia,AUS,2015,25.23915,0.7698126,0.91642153,0.23928149,0,0.40305853,35.15721,37.119793,0.15527408
Australia,AUS,2016,24.686281,0.849998,1.1491803,0.23646078,0,0.48496452,35.20416,37.26798,0.120982096
Australia,AUS,2017,24.205975,0.86160696,0.8804507,0.2322928,0,0.5816025,34.013893,39.10455,0.119623855
Australia,AUS,2018,23.909185,1.0574653,1.125703,0.23332639,0,0.8019477,33.09106,39.67367,0.10764398
Australia,AUS,2019,27.683628,1.2272741,0.8837105,0.21856609,0,1.1532342,30.656603,38.08156,0.09541939
Australia,AUS,2020,28.979137,1.5201738,0.9697182,0.22932996,0,1.6032716,31.505445,35.112522,0.08039681
Australia,AUS,2021,26.955355,1.8328888,1.094169,0.22873904,,2.1337156,30.983877,36.687294,0.083968826
Austria,AUT,1965,11.092394,0,10.177567,0,0,0,37.408806,41.321236,
Austria,AUT,1966,11.447727,0,10.541428,0,0,0,34.345913,43.664936,
Austria,AUT,1967,10.880243,0,10.6789,0,0,0,32.252052,46.188812,
Austria,AUT,1968,10.763263,0,10.178909,0,0,0,29.53965,49.518177,
Austria,AUT,1969,12.329799,0,8.835707,0,0,0,27.449142,51.38535,
Austria,AUT,1970,13.317615,0,10.019365,0,0,0,26.286104,50.376915,
Austria,AUT,1971,14.764515,0,7.6396875,0,0,0,23.270298,54.325497,
Austria,AUT,1972,15.408185,0,7.5824766,0,0,0,20.375038,56.634308,
Austria,AUT,1973,15.829585,0,7.8752713,0,0,0,18.928381,57.36676,
Austria,AUT,1974,17.546917,0,9.522351,0,0,0,20.427586,52.503143,
Austria,AUT,1975,17.826105,0,10.147353,0,0,0,18.055933,53.970604,
Austria,AUT,1976,18.994883,0,8.205004,0,0,0,17.977472,54.822643,
Austria,AUT,1977,19.981365,0,10.262739,0,0,0,15.56669,54.189205,
Austria,AUT,1978,19.761942,0,9.766117,0,0,0,15.037231,55.43471,
Austria,AUT,1979,18.72544,0,10.514009,0,0,0,15.599218,55.16133,
Austria,AUT,1980,18.216322,0,11.030403,0,0,0,16.23105,54.52223,
Austria,AUT,1981,18.245543,0,12.282309,0,0,0,17.459526,52.012623,
Austria,AUT,1982,18.415531,0,12.827603,0,0,0,17.315418,51.441444,
Austria,AUT,1983,18.810162,0,12.720877,0,0,0,18.560276,49.908684,
Austria,AUT,1984,20.573658,0,10.962393,0,0,0,20.776373,47.687576,
Austria,AUT,1985,21.297539,0,12.13957,0.37210494,0,0,20.044495,46.14629,
Austria,AUT,1986,20.70894,0,12.2085495,0.50862527,0,0,17.896685,48.6772,
Austria,AUT,1987,20.810532,0,13.466808,0.34470594,0,0,17.101587,48.276375,
Austria,AUT,1988,20.324131,0,13.697139,0.4061953,0,0,16.696114,48.876423,
Austria,AUT,1989,21.64697,0,13.498594,0.42495692,0,0,16.632769,47.79672,
Austria,AUT,1990,22.854172,0,11.62692,0.42158052,0,0,17.579514,47.49058,0.027224544
Austria,AUT,1991,22.856234,0,10.944744,0.42668468,0,0,17.394213,48.349617,0.028504109
Austria,AUT,1992,23.46008,0,12.678628,0.4835796,0,0,14.146151,49.19857,0.032998115
Austria,AUT,1993,24.45397,0,13.236456,0.4908327,0,0.0003606118,12.606537,49.17425,0.03759712
Austria,AUT,1994,25.141605,0,12.870605,0.43633902,0,0.00036044544,12.779392,48.745193,0.026497012
Austria,AUT,1995,26.223537,0.00034433452,12.763524,0.63950527,0,0.00034433452,13.889986,46.437576,0.04518628
Austria,AUT,1996,27.288855,0.0016832323,11.518732,0.5350807,0,0.00033664645,13.637612,46.974373,0.04332641
Austria,AUT,1997,25.971245,0.0066485773,12.002437,0.5689151,0,0.0006648578,14.28398,47.115448,0.050667413
Austria,AUT,1998,26.34731,0.014782063,12.207792,0.6053343,0,0.00065698056,12.426785,48.346115,0.051218517
Austria,AUT,1999,26.714247,0.016629636,13.270815,0.52070713,0,0.0006521426,12.250471,47.166634,0.05984451
Austria,AUT,2000,25.551779,0.021890748,13.668862,0.49933103,0,0.0009801828,13.879063,46.31342,0.06467457
Austria,AUT,2001,25.661955,0.053254724,12.5258465,0.5163888,0,0.0015481024,13.586499,47.584198,0.07030654
Austria,AUT,2002,25.06631,0.062446315,12.374522,0.4677149,0,0.0027685557,13.713491,48.24048,0.07226819
Austria,AUT,2003,26.156616,0.10680968,9.693123,0.49958947,0,0.004377446,13.87583,49.592503,0.07114816
Austria,AUT,2004,26.428097,0.2698523,10.736348,0.6015399,0,0.005256863,13.602513,48.283794,0.07258588
Austria,AUT,2005,27.364746,0.38235906,10.654181,0.70083904,0,0.0060367356,13.33758,47.28269,0.2715752
Austria,AUT,2006,25.987282,0.5087602,10.349425,0.94471806,0,0.0064979447,13.46733,47.75005,0.9859463
Austria,AUT,2007,25.562742,0.6147643,11.181975,1.2309636,0,0.0073144487,13.537344,46.671352,1.1935437
Austria,AUT,2008,26.864302,0.5958064,11.354568,1.237669,0,0.0089225955,13.128106,45.386353,1.4242673
Austria,AUT,2009,27.560568,0.6097711,12.761961,1.3402058,0,0.015264022,10.419814,45.38852,1.9039067
Austria,AUT,2010,28.417614,0.6101389,11.341081,1.3303375,0,0.026255142,11.606332,44.91029,1.7579539
Austria,AUT,2011,28.307987,0.6061947,10.718935,1.4314631,0,0.054497626,12.623226,44.386616,1.871071
Austria,AUT,2012,26.734617,0.76322275,13.592675,1.4542806,0,0.104618885,11.6109085,43.906616,1.8330598
Austria,AUT,2013,25.470486,0.97938824,13.05032,1.4630026,0,0.19442643,11.832647,45.393505,1.6162193
Austria,AUT,2014,24.479374,1.2533923,13.3648615,1.486664,0,0.25592324,11.372978,45.67918,2.1076257
Austria,AUT,2015,25.507963,1.5495209,11.894889,1.4926304,0,0.2999897,12.073112,44.716045,2.4658496
Austria,AUT,2016,26.040298,1.6340643,12.477125,1.4969307,0,0.3421234,10.918944,45.097725,1.9927886
Austria,AUT,2017,27.47016,1.9903349,11.598152,1.4942064,0,0.38433734,11.051939,44.32424,1.6866375
Austria,AUT,2018,26.916971,1.8685671,11.662346,1.5317264,0,0.45088196,9.981562,45.78542,1.8025184
Austria,AUT,2019,26.471916,2.2158206,12.142563,1.3884475,0,0.5062408,10.079291,45.455326,1.7404046
Austria,AUT,2020,27.72584,2.2081559,13.654977,1.4959852,0,0.6642268,9.421139,43.211536,1.618133
Austria,AUT,2021,28.291431,2.1191852,13.449611,1.3786601,,0.6669346,9.7937975,42.732193,1.5681926
Azerbaijan,AZE,1985,57.153248,,0.56482977,,0,,0.46043187,41.82149,
Azerbaijan,AZE,1986,58.731384,,0.3201185,,0,,0.42583713,40.52266,
Azerbaijan,AZE,1987,59.86785,,0.33039024,,0,,0.43950117,39.362255,
Azerbaijan,AZE,1988,59.025436,,0.2863646,,0,,0.43879986,40.249397,
Azerbaijan,AZE,1989,60.806114,,0.2807826,,0,,0.4302465,38.482853,
Azerbaijan,AZE,1990,59.935772,0,0.64436764,0,0,0,0.40227118,39.017597,
Azerbaijan,AZE,1991,59.76659,0,0.7125317,0,0,0,0.31558678,39.20529,
Azerbaijan,AZE,1992,54.399048,0,0.8282049,0,0,0,0.06615022,44.7066,
Azerbaijan,AZE,1993,46.744503,0,1.3386117,0,0,0,0.019251509,51.897633,
Azerbaijan,AZE,1994,47.373413,0,1.093952,0,0,0,0.027809095,51.504826,
Azerbaijan,AZE,1995,49.70392,0,0.98729134,0,0,0,0.022137914,49.28665,
Azerbaijan,AZE,1996,44.579853,0,1.1939456,0,0,0,0.027102645,54.199093,
Azerbaijan,AZE,1997,44.505543,0,1.3940884,0,0,0,0.028411062,54.071964,
Azerbaijan,AZE,1998,41.5239,0,1.588412,0,0,0,0,56.88769,
Azerbaijan,AZE,1999,44.380814,0,1.2229049,0,0,0,0,54.396282,
Azerbaijan,AZE,2000,41.07057,0,1.1925776,0,0,0,0,57.73685,
Azerbaijan,AZE,2001,60.92201,0,1.0459659,0,,0,0.02805054,38.00397,
Azerbaijan,AZE,2002,62.516464,0,1.6618136,0,,0,0.019135535,35.802593,
Azerbaijan,AZE,2003,59.471207,0,1.885075,0,,0,0.026627636,38.61709,
Azerbaijan,AZE,2004,61.443573,0,1.8525496,0,,0,0.0071912836,36.696686,
Azerbaijan,AZE,2005,58.54028,0,1.8665303,0,,0,0.023226876,39.569965,
Azerbaijan,AZE,2006,62.577637,0,1.5792296,0,,0,0.023486873,35.819645,
Azerbaijan,AZE,2007,60.953438,0,1.640233,0,,0,0.03978004,37.366547,
Azerbaijan,AZE,2008,68.91718,0,1.5304611,0,,0,0.029484686,29.522879,
Azerbaijan,AZE,2009,66.87777,0.0016364913,1.7988935,0,,0,0.033509105,31.288189,
Azerbaijan,AZE,2010,65.40652,0.00040087238,2.763053,0,,0,0.051712535,31.77832,
Azerbaijan,AZE,2011,63.518612,0,1.9023178,0,,0,0.04076023,34.538303,
Azerbaijan,AZE,2012,64.03013,0,1.2435145,0,,0,0.029363606,34.697,
Azerbaijan,AZE,2013,62.33922,0.00052952307,0.985641,0.04434756,,0.00052952307,0.023718217,36.60602,
Azerbaijan,AZE,2014,63.88536,0.0014910664,0.8425822,0.056401208,,0.0018800403,0.013938229,35.198345,
Azerbaijan,AZE,2015,66.21419,0.0027325514,0.9727289,0.053997587,,0.0027325514,0.021286175,32.73234,
Azerbaijan,AZE,2016,65.7837,0.013721679,1.1791617,0.05250949,,0.02124453,0.0086262,32.941044,
Azerbaijan,AZE,2017,65.01554,0.013533926,1.0694864,0.052145425,,0.022781089,0.008777659,33.817734,
Azerbaijan,AZE,2018,64.37495,0.049222454,1.052301,0.048270147,,0.023367273,0.004265549,34.44763,
Azerbaijan,AZE,2019,66.367294,0.05933474,0.8809014,0.055140775,,0.024882311,0.0052448004,32.60721,
Azerbaijan,AZE,2020,70.58973,0.05485396,0.6104715,0.057251327,,0.02682764,0.005327475,28.655539,
Azerbaijan,AZE,2021,70.38274,0.050571874,0.70673364,0.05344905,,0.030542314,0.0051549375,28.770813,
Bangladesh,BGD,1971,28.069588,0,1.3395176,0,0,0,8.320239,62.27066,
Bangladesh,BGD,1972,24.697556,0,1.1785996,0,0,0,7.320696,66.80315,
Bangladesh,BGD,1973,31.227285,0,1.7576009,0,0,0,7.500389,59.514732,
Bangladesh,BGD,1974,35.088913,0,1.1987567,0,0,0,6.193887,57.51844,
Bangladesh,BGD,1975,24.206015,0,2.1291285,0,0,0,7.096402,66.56844,
Bangladesh,BGD,1976,30.29151,0,2.0646772,0,0,0,6.000764,61.643047,
Bangladesh,BGD,1977,33.04518,0,1.7776506,0,0,0,6.100555,59.076603,
Bangladesh,BGD,1978,33.08934,0,1.9436353,0,0,0,5.581966,59.385063,
Bangladesh,BGD,1979,34.43963,0,2.0491416,0,0,0,3.7742712,59.73696,
Bangladesh,BGD,1980,36.570435,0,1.7346308,0,0,0,4.2973905,57.397537,
Bangladesh,BGD,1981,38.22337,0,1.7548008,0,0,0,4.168786,55.85304,
Bangladesh,BGD,1982,44.613354,0,1.3201123,0,0,0,4.5400567,49.526478,
Bangladesh,BGD,1983,50.56525,0,1.702033,0,0,0,2.6172886,45.11543,
Bangladesh,BGD,1984,54.454887,0,2.1517448,0,0,0,0.9772501,42.416126,
Bangladesh,BGD,1985,55.05368,0,1.5781196,0,0,0,1.2164743,42.15173,
Bangladesh,BGD,1986,56.2765,0,0.8711488,0,0,0,1.665432,41.18692,
Bangladesh,BGD,1987,59.951305,0,0.9074509,0,0,0,2.3772259,36.764023,
Bangladesh,BGD,1988,63.553585,0,1.0671026,0,0,0,2.205448,33.173866,
Bangladesh,BGD,1989,62.669636,0,1.3566558,0,0,0,2.142914,33.8308,
Bangladesh,BGD,1990,63.419212,0,1.2256256,0,0,0,4.537295,30.81786,
Bangladesh,BGD,1991,67.66892,0,1.2037696,0,0,0,1.5029945,29.62431,
Bangladesh,BGD,1992,67.45671,0,1.0452671,0,0,0,1.2899894,30.208038,
Bangladesh,BGD,1993,68.25558,0,0.7216968,0,0,0,0.43468648,30.588037,
Bangladesh,BGD,1994,68.49827,0,0.951338,0,0,0,0.3852042,30.1652,
